,,,,,,,,
,Proposal,Topik,Label Topik,Dosen Aktual,Status,Keterangan,Recall of Existence,Euclidean Distance
,P11,topic_10,Klasifikasi Data Akademik dengan Metode Machine Learning,"D13, D9, D7","gagal, berhasil, berhasil","D13: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,0663, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0044, bobot penulis sebesar 0,6, selisih 1 tahun dari proposal, dosen lebih unggul di topic_14, bukan di topik utama proposal (topic_10) ; D9: similaritas mahasiswa ke dosen tinggi (TOD = 0,6022), similaritas dosen ke mahasiswa tinggi (OD = 0,7594), bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_1, bukan topik utama proposal (topic_10) ; D7: similaritas mahasiswa ke dosen (TOD = 0,359), similaritas dosen ke mahasiswa tinggi (OD = 0,4909), bobot penulis sebesar 1,0, selisih 5 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_2, bukan topik utama proposal (topic_10)",0.6667,0.6245
,P12,topic_10,Klasifikasi Data Akademik dengan Metode Machine Learning,"D15, D3, D8","berhasil, berhasil, berhasil","D15: similaritas mahasiswa ke dosen tinggi (TOD = 0,7333), similaritas dosen ke mahasiswa tinggi (OD = 0,8865), bobot penulis sebesar 1,0, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_10) ; D3: similaritas mahasiswa ke dosen (TOD = 0,3111), similaritas dosen ke mahasiswa (OD = 0,3519), bobot penulis sebesar 0,4, selisih 2 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_10) ; D8: similaritas mahasiswa ke dosen (TOD = 0,2089), similaritas dosen ke mahasiswa (OD = 0,311), bobot penulis sebesar 0,4, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_10)",1.0000,0.0000
,P13,topic_11,Pemrosesan Bahasa Alami dan Representasi Teks,"D15, D8, D12","berhasil, berhasil, gagal","D15: similaritas mahasiswa ke dosen tinggi (TOD = 0,5827), similaritas dosen ke mahasiswa tinggi (OD = 0,4692), bobot penulis sebesar 1,0, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_11) ; D8: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,178, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,1805, bobot penulis sebesar 0,4, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_11) ; D12: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,1645, similaritas dosen ke mahasiswa (OD = 0,2233), bobot penulis sebesar 1,0, selisih 5 tahun dari proposal, penelitian dosen dan mahasiswa berada di topik yang sama (topic_11) namun selisih tahun cukup jauh menurunkan skor",0.6667,0.5802
,P14,topic_5,Deep Learning CNN untuk Citra dan Segmentasi,"D15, D3, D8","berhasil, berhasil, berhasil","D15: similaritas mahasiswa ke dosen tinggi (TOD = 0,8831), similaritas dosen ke mahasiswa tinggi (OD = 0,9892), bobot penulis sebesar 1,0, selisih 2 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_5) ; D3: similaritas mahasiswa ke dosen (TOD = 0,3118), similaritas dosen ke mahasiswa (OD = 0,3924), bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_5) ; D8: similaritas mahasiswa ke dosen (TOD = 0,2103), similaritas dosen ke mahasiswa (OD = 0,3467), bobot penulis sebesar 0,4, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_5)",1.0000,0.0000
,P15,topic_1,Pengolahan Citra dan Transformasi Digital,"D15, D8, D3","berhasil, berhasil, berhasil","D15: similaritas mahasiswa ke dosen (TOD = 0,2507), similaritas dosen ke mahasiswa tinggi (OD = 0,4852), bobot penulis sebesar 1,0, selisih 2 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_2, bukan topik utama proposal (topic_1) ; D8: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,0605, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0826, bobot penulis sebesar 0,4, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_7, bukan topik utama proposal (topic_1) ; D3: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,0203, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0279, bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_4, bukan topik utama proposal (topic_1)",1.0000,0.2582
,P16,topic_2,Clustering Citra dan Ekstraksi Fitur,"D15, D3, D8","berhasil, gagal, berhasil","D15: similaritas mahasiswa ke dosen tinggi (TOD = 0,6619), similaritas dosen ke mahasiswa tinggi (OD = 0,4793), bobot penulis sebesar 1,0, selisih 3 tahun dari proposal, penelitian dosen dan mahasiswa berada di topik yang sama (topic_2) ; D3: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,0298, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0273, bobot penulis sebesar 1,0, selisih 5 tahun dari proposal, dosen lebih unggul di topic_4, bukan di topik utama proposal (topic_2), perbedaan topik antara penelitian dosen (topic_4) dan topik proposal (topic_2) serta selisih tahun cukup jauh menurunkan skor ; D8: similaritas mahasiswa ke dosen tinggi (TOD = 0,5065), similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0796, bobot penulis sebesar 0,4, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_7, bukan topik utama proposal (topic_2)",1.0000,0.4203
,P17,topic_10,Klasifikasi Data Akademik dengan Metode Machine Learning,"D3, D8, D15","berhasil, berhasil, berhasil","D3: similaritas mahasiswa ke dosen (TOD = 0,3922), similaritas dosen ke mahasiswa (OD = 0,272), bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_8, bukan topik utama proposal (topic_10) ; D8: similaritas mahasiswa ke dosen (TOD = 0,2311), similaritas dosen ke mahasiswa (OD = 0,2306), bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_4, bukan topik utama proposal (topic_10) ; D15: similaritas mahasiswa ke dosen (TOD = 0,2078), similaritas dosen ke mahasiswa (OD = 0,2687), bobot penulis sebesar 1,0, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_2, bukan topik utama proposal (topic_10)",0.6667,0.6481
,P18,topic_3,Data Mining untuk E-Commerce dan Rekomendasi,"D15, D3, D8","berhasil, berhasil, berhasil","D15: similaritas mahasiswa ke dosen tinggi (TOD = 0,8822), similaritas dosen ke mahasiswa tinggi (OD = 0,9456), bobot penulis sebesar 1,0, selisih 2 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_3) ; D3: similaritas mahasiswa ke dosen (TOD = 0,3116), similaritas dosen ke mahasiswa (OD = 0,3751), bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_3) ; D8: similaritas mahasiswa ke dosen (TOD = 0,2102), similaritas dosen ke mahasiswa (OD = 0,3315), bobot penulis sebesar 0,4, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_12, bukan topik utama proposal (topic_3)",1.0000,0.0000
,P19,topic_11,Pemrosesan Bahasa Alami dan Representasi Teks,"D14, D8, D11","berhasil, gagal, berhasil","D14: similaritas mahasiswa ke dosen (TOD = 0,3566), similaritas dosen ke mahasiswa (OD = 0,2966), bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_8, bukan topik utama proposal (topic_11) ; D8: similaritas mahasiswa ke dosen (TOD = 0,2377), similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,1174, bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen lebih unggul di topic_8, bukan di topik utama proposal (topic_11), perbedaan topik antara penelitian dosen (topic_8) dan topik proposal (topic_11) serta bobot rendah menurunkan skor ; D11: similaritas mahasiswa ke dosen (TOD = 0,2387), similaritas dosen ke mahasiswa (OD = 0,2138), bobot penulis sebesar 0,4, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_10, bukan topik utama proposal (topic_11)",0.6667,0.6557
,P20,topic_9,Analisis Sentimen dan Teks di Media Sosial,"D4, D16, D11","berhasil, berhasil, berhasil","D4: similaritas mahasiswa ke dosen tinggi (TOD = 0,832), similaritas dosen ke mahasiswa tinggi (OD = 0,889), bobot penulis sebesar 1,0, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_11, bukan topik utama proposal (topic_9) ; D16: similaritas mahasiswa ke dosen (TOD = 0,301), similaritas dosen ke mahasiswa (OD = 0,3577), bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_11, bukan topik utama proposal (topic_9) ; D11: similaritas mahasiswa ke dosen (TOD = 0,396), similaritas dosen ke mahasiswa tinggi (OD = 0,6329), bobot penulis sebesar 1,0, selisih 2 tahun dari proposal, penelitian dosen dan mahasiswa berada di topik yang sama (topic_9)",0.6667,0.5916
,P21,topic_5,Deep Learning CNN untuk Citra dan Segmentasi,"D12, D8, D3","berhasil, berhasil, gagal","D12: similaritas mahasiswa ke dosen (TOD = 0,338), similaritas dosen ke mahasiswa (OD = 0,3373), bobot penulis sebesar 1,0, selisih 3 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_7, bukan topik utama proposal (topic_5) ; D8: similaritas mahasiswa ke dosen tinggi (TOD = 0,507), similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0908, bobot penulis sebesar 0,4, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_7, bukan topik utama proposal (topic_5) ; D3: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,0447, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0352, bobot penulis sebesar 1,0, selisih 5 tahun dari proposal, dosen lebih unggul di topic_4, bukan di topik utama proposal (topic_5), perbedaan topik antara penelitian dosen (topic_4) dan topik proposal (topic_5) serta selisih tahun cukup jauh menurunkan skor",1.0000,0.3317
,P22,topic_9,Analisis Sentimen dan Teks di Media Sosial,"D8, D12, D5","berhasil, berhasil, gagal","D8: similaritas mahasiswa ke dosen (TOD = 0,3288), similaritas dosen ke mahasiswa tinggi (OD = 0,5053), bobot penulis sebesar 0,6, selisih 5 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_1, bukan topik utama proposal (topic_9) ; D12: similaritas mahasiswa ke dosen (TOD = 0,2048), similaritas dosen ke mahasiswa tinggi (OD = 0,5057), bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_7, bukan topik utama proposal (topic_9) ; D5: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,2, similaritas dosen ke mahasiswa (OD = 0,3368), bobot penulis sebesar 0,4, selisih 5 tahun dari proposal, dosen lebih unggul di topic_1, bukan di topik utama proposal (topic_9), perbedaan topik antara penelitian dosen (topic_1) dan topik proposal (topic_9) serta selisih tahun cukup jauh dan bobot rendah menurunkan skor",1.0000,0.4435
,P23,topic_6,IoT dan Pemantauan Lingkungan Berbasis Sensor,"D14, D9, D4","berhasil, gagal, berhasil","D14: similaritas mahasiswa ke dosen (TOD = 0,3412), similaritas dosen ke mahasiswa tinggi (OD = 0,4433), bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_9, bukan topik utama proposal (topic_6) ; D9: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,0587, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0886, bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen lebih unggul di topic_9, bukan di topik utama proposal (topic_6) ; D4: similaritas mahasiswa ke dosen (TOD = 0,276), similaritas dosen ke mahasiswa (OD = 0,3828), bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_11, bukan topik utama proposal (topic_6)",0.3333,0.9381
,P24,topic_9,Analisis Sentimen dan Teks di Media Sosial,"D12, D8, D15","berhasil, berhasil, berhasil","D12: similaritas mahasiswa ke dosen (TOD = 0,3689), similaritas dosen ke mahasiswa tinggi (OD = 0,4578), bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_10, bukan topik utama proposal (topic_9) ; D8: similaritas mahasiswa ke dosen rendah (TOD<0,2) sebesar 0,1884, similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,1944, bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_10, bukan topik utama proposal (topic_9) ; D15: similaritas mahasiswa ke dosen (TOD = 0,2493), similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,194, bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_10, bukan topik utama proposal (topic_9)",1.0000,0.6683
,P25,topic_1,Pengolahan Citra dan Transformasi Digital,"D7, D9, D4","gagal, berhasil, berhasil","D7: similaritas mahasiswa ke dosen (TOD = 0,2404), similaritas dosen ke mahasiswa (OD = 0,226), bobot penulis sebesar 0,4, selisih 1 tahun dari proposal, dosen lebih unggul di topic_3, bukan di topik utama proposal (topic_1), perbedaan topik antara penelitian dosen (topic_3) dan topik proposal (topic_1) serta bobot rendah menurunkan skor ; D9: similaritas mahasiswa ke dosen tinggi (TOD = 0,829), similaritas dosen ke mahasiswa tinggi (OD = 0,6137), bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_3, bukan topik utama proposal (topic_1) ; D4: similaritas mahasiswa ke dosen tinggi (TOD = 0,5697), similaritas dosen ke mahasiswa tinggi (OD = 0,5795), bobot penulis sebesar 1,0, selisih 2 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_3, bukan topik utama proposal (topic_1)",0.3333,0.8485
,P26,topic_13,Sistem Rekomendasi dan Klasifikasi Naive Bayes,"D4, D15, D16","berhasil, berhasil, gagal","D4: similaritas mahasiswa ke dosen tinggi (TOD = 0,833), similaritas dosen ke mahasiswa tinggi (OD = 0,8759), bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_11, bukan topik utama proposal (topic_13) ; D15: similaritas mahasiswa ke dosen tinggi (TOD = 0,4538), similaritas dosen ke mahasiswa (OD = 0,2971), bobot penulis sebesar 0,4, selisih 4 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_11, bukan topik utama proposal (topic_13) ; D16: similaritas mahasiswa ke dosen (TOD = 0,3007), similaritas dosen ke mahasiswa (OD = 0,3476), bobot penulis sebesar 0,4, selisih 2 tahun dari proposal, dosen lebih unggul di topic_11, bukan di topik utama proposal (topic_13), perbedaan topik antara penelitian dosen (topic_11) dan topik proposal (topic_13) serta bobot rendah menurunkan skor",1.0000,0.3512
,P27,topic_10,Klasifikasi Data Akademik dengan Metode Machine Learning,"D13, D16, D12","gagal, berhasil, berhasil","D13: similaritas mahasiswa ke dosen (TOD = 0,2319), similaritas dosen ke mahasiswa rendah (OD<0,2) sebesar 0,0199, bobot penulis sebesar 0,1333, selisih 1 tahun dari proposal, penelitian dosen dan mahasiswa berada di topik yang sama (topic_10) namun bobot rendah menurunkan skor ; D16: similaritas mahasiswa ke dosen tinggi (TOD = 0,7496), similaritas dosen ke mahasiswa tinggi (OD = 0,8125), bobot penulis sebesar 1,0, selisih 1 tahun dari proposal, dosen memiliki penelitian di topik yang sama, namun lebih unggul di topic_9, bukan topik utama proposal (topic_10) ; D12: similaritas mahasiswa ke dosen (TOD = 0,287), similaritas dosen ke mahasiswa tinggi (OD = 0,4275), bobot penulis sebesar 1,0, selisih 4 tahun dari proposal, penelitian dosen dan mahasiswa berada di topik yang sama (topic_10)",0.6667,0.6218
